Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes
Affiliate,Simpletivity,Time Management,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Simpletivity,https://www.youtube.com/results?search_query=Simpletivity+focus+productivity+study,9,,"Audience already values commitment, time blocks, and focus systems.",Position Talysman as a way to make time-blocking commitments harder to casually break.,https://videos.feedspot.com/time_management_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Chris Croft,Time Management,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Chris+Croft,https://www.youtube.com/results?search_query=Chris+Croft+focus+productivity+study,9,,"Audience already values commitment, time blocks, and focus systems.",Position Talysman as a way to make time-blocking commitments harder to casually break.,https://videos.feedspot.com/time_management_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Turner Time Management,Time Management,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Turner+Time+Management,https://www.youtube.com/results?search_query=Turner+Time+Management+focus+productivity+study,10,,"Audience already values commitment, time blocks, and focus systems.",Position Talysman as a way to make time-blocking commitments harder to casually break.,https://videos.feedspot.com/time_management_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,TimeFlies - Time Management,Time Management,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=TimeFlies+-+Time+Management,https://www.youtube.com/results?search_query=TimeFlies+-+Time+Management+focus+productivity+study,10,,"Audience already values commitment, time blocks, and focus systems.",Position Talysman as a way to make time-blocking commitments harder to casually break.,https://videos.feedspot.com/time_management_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Time Timer,Time Management,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Time+Timer,https://www.youtube.com/results?search_query=Time+Timer+focus+productivity+study,10,,"Audience already values commitment, time blocks, and focus systems.",Position Talysman as a way to make time-blocking commitments harder to casually break.,https://videos.feedspot.com/time_management_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Time Management Systems,Time Management,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Time+Management+Systems,https://www.youtube.com/results?search_query=Time+Management+Systems+focus+productivity+study,10,,"Audience already values commitment, time blocks, and focus systems.",Position Talysman as a way to make time-blocking commitments harder to casually break.,https://videos.feedspot.com/time_management_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Time Management,Time Management,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Time+Management,https://www.youtube.com/results?search_query=Time+Management+focus+productivity+study,10,,"Audience already values commitment, time blocks, and focus systems.",Position Talysman as a way to make time-blocking commitments harder to casually break.,https://videos.feedspot.com/time_management_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Time Management and Productivity,Time Management,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Time+Management+and+Productivity,https://www.youtube.com/results?search_query=Time+Management+and+Productivity+focus+productivity+study,10,,"Audience already values commitment, time blocks, and focus systems.",Position Talysman as a way to make time-blocking commitments harder to casually break.,https://videos.feedspot.com/time_management_youtube_channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Merve,Study With Me,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Merve,https://www.youtube.com/results?search_query=Merve+focus+productivity+study,10,,Audience already spends long laptop sessions trying to stay focused.,Offer lifetime Pro; pitch Talysman as a physical-friction experiment their audience can use during study-with-me sessions.,https://wiingy.com/research/study-with-me-youtube-channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Abao in Tokyo,Study With Me,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Abao+in+Tokyo,https://www.youtube.com/results?search_query=Abao+in+Tokyo+focus+productivity+study,10,,Audience already spends long laptop sessions trying to stay focused.,Offer lifetime Pro; pitch Talysman as a physical-friction experiment their audience can use during study-with-me sessions.,https://wiingy.com/research/study-with-me-youtube-channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,James Scholz,Study With Me,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=James+Scholz,https://www.youtube.com/results?search_query=James+Scholz+focus+productivity+study,10,,Audience already spends long laptop sessions trying to stay focused.,Offer lifetime Pro; pitch Talysman as a physical-friction experiment their audience can use during study-with-me sessions.,https://wiingy.com/research/study-with-me-youtube-channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,Pike Channel,Study With Me,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=Pike+Channel,https://www.youtube.com/results?search_query=Pike+Channel+focus+productivity+study,10,,Audience already spends long laptop sessions trying to stay focused.,Offer lifetime Pro; pitch Talysman as a physical-friction experiment their audience can use during study-with-me sessions.,https://wiingy.com/research/study-with-me-youtube-channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,StudyMD,Study With Me,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=StudyMD,https://www.youtube.com/results?search_query=StudyMD+focus+productivity+study,10,,Audience already spends long laptop sessions trying to stay focused.,Offer lifetime Pro; pitch Talysman as a physical-friction experiment their audience can use during study-with-me sessions.,https://wiingy.com/research/study-with-me-youtube-channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
Affiliate,The Sherry Formula,Study With Me,YouTube business inquiry / creator business contact,YouTube / business inquiry,https://www.youtube.com/results?search_query=The+Sherry+Formula,https://www.youtube.com/results?search_query=The+Sherry+Formula+focus+productivity+study,10,,Audience already spends long laptop sessions trying to stay focused.,Offer lifetime Pro; pitch Talysman as a physical-friction experiment their audience can use during study-with-me sessions.,https://wiingy.com/research/study-with-me-youtube-channels/,2026-08-31,Not Contacted,Publicly listed creator/channel from 2026 niche directory. Verify current business email/DM from creator channel About/profile before sending.
