Prospect Type,Name / Channel,Category,Best Contact,Contact Type,Contact URL,Relevant Content / Fit Link,Affiliate Fit Score (1-10),Audience Size,Why Talysman Fits,Suggested Outreach Angle,Source URL,Verification Date,Outreach Status,Notes,Gatekeeper / Organization,Decision Maker / Role,Institution / Community,Geography,Approx. Reachable Group Size,Official / Community Page,Why Members Fit Talysman,Recommended Pilot Pitch,Suggested First CTA,Accessibility Score (1-10),Audience Fit Score (1-10),Pilot Value Score (1-10)
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Davis Competitive Programming Club (DCPC),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Formula Racing,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,National Association of Rocketry at UC Davis,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Seismic Design,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Steel Bridge,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Chicanx and Latinx Engineers and Scientists Society (CALESS),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Club of Future Female/Femme Electrical Engineers (COFFEE),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,ColorStack,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,National Society of Black Engineers (NSBE) - UC Davis,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Out in STEM (oSTEM),,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Society of Women Engineers (SWE) - UC Davis,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
Initial User Gatekeeper,,University Engineering / CS Organization,Official club site/Instagram linked from UC Davis directory,Official page / Instagram,https://engineering.ucdavis.edu/undergraduates/student-organizations,,,,,,https://engineering.ucdavis.edu/undergraduates/student-organizations,2026-08-31,Not Contacted,Organization verified on UC Davis College of Engineering 2026 club directory; directory links to each club's official site or Instagram.,Women in Computer Science (WiCS) - UC Davis,,UC Davis,"Davis, CA, US",,https://engineering.ucdavis.edu/undergraduates/student-organizations,"Engineering and CS students are laptop-heavy, project-driven, and a strong cohort for testing deep-work friction.",7-Day Engineering Lock-In Challenge around project/exam week; free Pro plus direct founder onboarding.,Could I send you a 3-sentence blurb to share with members?,7,10,8
