Prospect Type,Gatekeeper / Organization,Decision Maker / Role,Category,Institution / Community,Geography,Approx. Reachable Group Size,Best Contact,Contact Type,Contact URL,Official / Community Page,Why Members Fit Talysman,Recommended Pilot Pitch,Suggested First CTA,Accessibility Score (1-10),Audience Fit Score (1-10),Pilot Value Score (1-10),Source URL,Verification Date,Outreach Status,Notes
Initial User Gatekeeper,ASCEND,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Association of Computing Machinery / AITP,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Code Black,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Computer Science Graduate Student Association,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Engineering Entrepreneurs Program,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,IEEE,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,HackPack,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Latino Association for Computer Science,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Linux Users Group,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,National Society of Black Engineers,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Society of Hispanic Professional Engineers,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Society of Sales Engineers,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Society of Women Engineers,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,STARS Student Leadership Corps,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Triangle Java User’s Group,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,UI UX Tech Club,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
Initial User Gatekeeper,Women in Computer Science,,University CS / Engineering Organization,NC State University,"Raleigh, NC, US",,NC State GetInvolved / official org directory,Official directory,https://csc.ncsu.edu/academics/student-organizations/,https://csc.ncsu.edu/academics/student-organizations/,CS and engineering members have concentrated laptop work and project deadlines.,7-Day Developer Lock-In Challenge with free Pro and direct onboarding.,Can I send you a short blurb to share with members?,7,10,8,https://csc.ncsu.edu/academics/student-organizations/,2026-08-31,Not Contacted,
